customer_id,predicted_purchases_6m,clv_6months,Segment,country
15311,44.45707461702953,21775.622613114065,Champions,United Kingdom
15312,3.2973046199157623,787.6405451654196,Loyal Customers,United Kingdom
15314,inf,,Potential,United Kingdom
15317,0.4100290594594549,-8.180999646222492,Lost,United Kingdom
15321,2.303692475736542,2068.27370033194,At Risk,United Kingdom
15322,0.8607213628445155,-17.173322237721585,Lost,United Kingdom
15323,1.4064828690495705,245.9700882210313,At Risk,United Kingdom
15324,0.3859017187768732,-7.699605069338828,Lost,United Kingdom
15325,2.874412743183858,706.8504681741834,Loyal Customers,United Kingdom
15326,1.5676572064885868,581.8078395079244,At Risk,United Kingdom
15328,,,Potential,United Kingdom
15329,3.2820345482947024,752.6675285603758,Champions,United Kingdom
15331,inf,,Lost,United Kingdom
15332,3.1719275394581596,3462.267216072754,Champions,Lithuania
15336,,,Potential,United Kingdom
15337,,,Potential,United Kingdom
15338,0.4100290594594549,-8.180999646222492,Lost,United Kingdom
15339,1.8554423202552788,712.3325763348752,At Risk,United Kingdom
15340,0.5875937793645953,-11.723814179028047,Lost,United Kingdom
15341,,,Lost,United Kingdom
15346,inf,,Lost,United Kingdom
15347,4.847571507224902,1011.459792361041,Loyal Customers,United Kingdom
15350,inf,,Potential,United Kingdom
15351,5.022114122632389,1893.7329388317676,Loyal Customers,United Kingdom
15352,0.6175654098527954,-12.32181544933782,Lost,United Kingdom
15353,2.3822464848774914,1010.0212579413424,Champions,United Kingdom
15354,0.5079496117778857,-10.134734352077425,At Risk,United Kingdom
15356,5.411833188103773,926.5047996948879,Loyal Customers,United Kingdom
15358,6.510876695831923,3504.6674804939216,Champions,United Kingdom
15359,1.744078191256058,106.16729095709317,At Risk,United Kingdom
15361,2.0707015032007936,222.07609431717822,At Risk,United Kingdom
15362,inf,,Lost,United Kingdom
15363,inf,,Potential,United Kingdom
15365,1.3620518339996257,1386.6233178385642,Loyal Customers,United Kingdom
15366,2.4517509035703258,912.8599775610361,Loyal Customers,United Kingdom
15367,2.4259709696801948,1176.6392481500561,At Risk,United Kingdom
15368,,,Potential,United Kingdom
15369,3.237061307686344,2722.983720541752,At Risk,United Kingdom
15370,,,Potential,United Kingdom
15371,0.42670300834273317,-8.513682334847198,Lost,United Kingdom
15372,2.3722056313839164,2146.3637355721817,At Risk,United Kingdom
15373,3.6105231262847006,643.6511085281029,Champions,United Kingdom
15374,0.4757100507613533,-9.491482779571012,Lost,United Kingdom
15375,0.3965978473727873,-7.913016831847765,Lost,United Kingdom
15377,4.245647769211164,2049.6153546420965,Loyal Customers,United Kingdom
15378,inf,,Lost,United Kingdom
15379,,,Potential,United Kingdom
15380,2.781508642636038,705.4917440436184,Champions,United Kingdom
15381,1.7849544670491428,896.474935347124,At Risk,United Kingdom
15382,1.9856649197295246,3139.78181996104,Champions,United Kingdom
15384,inf,,Potential,United Kingdom
15385,inf,,Potential,United Kingdom
15387,0.7914706505645457,-15.791615162106103,Lost,United Kingdom
15389,1.798037530577678,850.6389401133996,Loyal Customers,United Kingdom
15390,inf,,Potential,Canada
15391,0.5411301015137325,-10.796759563530259,Lost,United Kingdom
15392,3.7529166766389817,1965.3187758015195,Loyal Customers,United Kingdom
15393,1.2008304628593631,302.41667150827124,At Risk,United Kingdom
15394,2.45412330345608,1380.8662909705754,Loyal Customers,United Kingdom
15396,0.5429969365264201,-10.834007110322396,Lost,United Kingdom
15400,1.938792381980162,406.55456610177043,At Risk,United Kingdom
15401,inf,,Lost,United Kingdom
15402,2.3413151439903572,499.3852123581561,Loyal Customers,United Kingdom
15403,inf,,Lost,United Kingdom
15404,,,Potential,United Kingdom
15405,0.5564343669882497,-11.10211399523268,Lost,United Kingdom
15406,0.984554555214341,-19.644072248229854,Lost,United Kingdom
15409,0.3678632378074226,-7.339696904234596,Lost,United Kingdom
15410,inf,,Lost,United Kingdom
15413,1.9722743518710704,3105.57238550426,At Risk,United Kingdom
15416,inf,,At Risk,United Kingdom
15418,inf,,Lost,United Kingdom
15420,2.398457206323439,312.0082420587902,At Risk,United Kingdom
15421,2.4093874800636867,1263.0814502307383,Loyal Customers,United Kingdom
15422,2.3281435929496737,721.720968556116,Champions,United Kingdom
15423,inf,,Lost,United Kingdom
15424,0.9265935481431068,-18.487620120252434,Lost,United Kingdom
15425,1.885541557534233,764.8623164309541,Loyal Customers,United Kingdom
15426,2.381287746897147,622.5678683646231,Champions,United Kingdom
15428,1.206430502531587,312.0667386226245,Loyal Customers,United Kingdom
15430,inf,,Lost,United Kingdom
15431,0.753576761673586,-15.03554706288498,Lost,United Kingdom
15432,0.6350061866627548,-12.669798075496619,Lost,United Kingdom
15434,2.7052712345798775,673.9307926893529,Champions,United Kingdom
15437,0.4537667553633891,-9.053664806073327,Lost,United Kingdom
15439,1.437749770374948,399.07546637141934,Loyal Customers,United Kingdom
15441,1.1843379925602247,600.1053235468919,Loyal Customers,United Kingdom
15443,3.5469188780083027,903.9638446399194,At Risk,United Kingdom
15445,0.5301932083752657,-10.578544008236383,Lost,United Kingdom
15446,1.1952821717912185,181.87749765877098,Loyal Customers,United Kingdom
15447,1.5590551068322864,198.31372105649925,At Risk,United Kingdom
15448,0.4132587792533695,-8.245439802064727,Lost,United Kingdom
15451,inf,,Lost,United Kingdom
15452,2.3748460555548236,488.97050205345073,Loyal Customers,United Kingdom
15454,0.48449604015115566,-9.666782979475002,Lost,United Kingdom
15455,0.5179793875955384,-10.334850881681643,Lost,United Kingdom
15456,2.8259756843033856,686.4218808797292,Loyal Customers,United Kingdom
15458,,,Potential,United Kingdom
15459,inf,,Potential,United Kingdom
15461,inf,,Lost,United Kingdom
15462,,,Lost,United Kingdom
15465,6.142718262100909,2089.477494815999,Champions,United Kingdom
15466,1.1682924070919873,306.99285827134815,Loyal Customers,United Kingdom
15468,,,Potential,United Kingdom
15469,,,Lost,United Kingdom
15470,0.5584084836686424,-11.141502051984524,Lost,United Kingdom
15471,inf,,Potential,United Kingdom
15473,,,Lost,United Kingdom
15474,0.5214112489551183,-10.403324215268341,Lost,United Kingdom
15476,3.475604428520996,2534.3882645898766,Loyal Customers,United Kingdom
15477,0.44229077155143753,-8.824693182380603,Lost,United Kingdom
15478,0.5584084836686424,-11.141502051984524,Lost,United Kingdom
15479,0.3578275245500678,-7.139461909387534,Lost,United Kingdom
15480,1.3513792583651345,2678.5400288977507,At Risk,Malta
15481,,,Potential,Norway
15482,2.7877752073380453,1553.865612315155,Loyal Customers,United Kingdom
15483,1.7842370807820727,278.8677266403844,Loyal Customers,United Kingdom
15484,inf,,Lost,United Kingdom
15485,1.5676572064885868,1232.806713004649,Champions,United Kingdom
15486,0.6730199433716836,-13.428257806612542,Lost,United Kingdom
15487,0.40790381318826474,-8.138596215071383,Lost,United Kingdom
15488,2.4059332323104816,252.13309149568465,At Risk,United Kingdom
15489,2.19423013528376,595.9676380747283,Loyal Customers,United Kingdom
15490,,,Lost,United Kingdom
15493,1.9325671065882388,1237.748341056308,Loyal Customers,United Kingdom
15494,1.1870552055399528,985.4180718276474,At Risk,United Kingdom
15495,,,Potential,United Kingdom
15496,0.4658541304655203,-9.29483505767612,Lost,United Kingdom
15497,2.8920239889896266,3418.951071195205,Champions,United Kingdom
15498,6.228457531231124,4052.0263910827334,Champions,United Kingdom
15499,0.36615170860033514,-7.305548056696471,Lost,United Kingdom
15501,inf,,Potential,United Kingdom
15502,2.6733975067618676,1761.5860094527245,Loyal Customers,United Kingdom
15503,0.3636140694615319,-7.254916462623216,Lost,United Kingdom
15504,1.391353906348661,167.324349810245,At Risk,United Kingdom
15506,2.8139985468611917,1294.2737036692415,Loyal Customers,United Kingdom
15509,,,Potential,United Kingdom
15512,inf,,Potential,United Kingdom
15513,6.2145145669386945,5487.5227918353685,Champions,United Kingdom
15514,2.8003934292240493,896.7573973214729,Champions,United Kingdom
15515,,,Potential,United Kingdom
15518,2.905605871023034,981.553591586821,Champions,United Kingdom
15519,inf,,Potential,United Kingdom
15521,2.5798637090906986,1848.8961341863806,Loyal Customers,United Kingdom
15523,5.626476264561903,6804.006323853752,Loyal Customers,United Kingdom
15524,0.5030789841521025,-10.037554403573424,Lost,United Kingdom
15525,inf,,Potential,United Kingdom
15527,4.542944704450609,1273.8841315492627,Loyal Customers,United Kingdom
15529,inf,,Potential,United Kingdom
15530,0.7191456367349485,-14.34856887330647,Lost,United Kingdom
15532,4.132631909845917,1480.3362234309868,Champions,United Kingdom
15534,0.3644560318403742,-7.271715501043863,Lost,United Kingdom
15535,inf,,Potential,United Kingdom
15536,,,Potential,United Kingdom
15538,2.858869705233591,1612.4075010823353,At Risk,United Kingdom
15540,,,Potential,United Kingdom
15542,inf,,At Risk,United Kingdom
15543,0.9489392783752341,-18.933467571563853,Lost,United Kingdom
15544,5.5249140800232714,2049.316425489403,Champions,United Kingdom
15545,,,Potential,United Kingdom
15546,0.5030789841521025,-10.037554403573424,Lost,United Kingdom
15547,4.449992312680694,1982.9443731485815,Champions,United Kingdom
15548,0.5214112489551183,-10.403324215268341,Lost,United Kingdom
15549,2.1724978215555546,211.41428658410794,At Risk,United Kingdom
15550,2.387625655888306,710.8009432457658,Champions,United Kingdom
15551,2.715028677546319,920.2078321859199,Loyal Customers,United Kingdom
15552,0.47715218640321594,-9.520256621091994,Lost,United Kingdom
15555,7.314507664372053,2671.084006014875,Champions,United Kingdom
15558,0.45507873193243353,-9.079841682076589,Lost,United Kingdom
15559,0.5726294998399912,-11.425243229793004,Lost,United Kingdom
15560,,,Potential,United Kingdom
15561,1.885541557534233,516.8946303948134,Loyal Customers,United Kingdom
15562,inf,,Lost,United Kingdom
15563,1.3374066393538502,737.9843764962702,At Risk,United Kingdom
15564,inf,,Lost,United Kingdom
15566,inf,,Potential,United Kingdom
15569,2.465530010884698,1217.9120246367775,Loyal Customers,United Kingdom
15570,6.519134098627457,2563.9027704810887,Champions,United Kingdom
15571,3.631559355054584,1473.6894720497182,Loyal Customers,United Kingdom
15572,1.6643746471610679,1023.2971259825785,Loyal Customers,United Kingdom
15573,1.1870552055399528,204.60828956416594,At Risk,United Kingdom
15574,3.0280973060301895,1070.3944565418176,Loyal Customers,United Kingdom
15575,0.48300924020762953,-9.637117984930406,Lost,United Kingdom
15577,inf,,Lost,United Kingdom
15579,3.725891025086623,576.3194682928007,Loyal Customers,United Kingdom
15580,3.7610174936716683,684.2678217527829,Champions,United Kingdom
15581,7.654119876864624,1477.9801214488753,Champions,United Kingdom
15583,,,Potential,United Kingdom
15584,inf,,Potential,United Kingdom
15586,1.2716646025018452,311.65781220641577,At Risk,United Kingdom
15587,2.6148931831241318,595.6310276587571,Loyal Customers,United Kingdom
15588,0.4100290594594549,-8.180999646222492,Lost,United Kingdom
15590,2.229063121776286,853.6586120580413,Champions,United Kingdom
15591,1.3620518339996257,130.09018185075647,At Risk,United Kingdom
15595,0.8118835852083596,-16.198899005157518,Lost,United Kingdom
15596,4.2619962871431545,1226.0414073349732,Champions,United Kingdom
15597,0.5584084836686424,-11.141502051984524,Lost,United Kingdom
15598,,,Lost,United Kingdom
15599,,,Lost,United Kingdom
15600,2.325699348434914,695.8873685362997,At Risk,United Kingdom
15601,5.613828660313403,3460.8940736550185,Champions,United Kingdom
15602,3.193303929798602,757.2144238264062,Champions,United Kingdom
15603,0.4435371350733568,-8.849560930889279,Lost,United Kingdom
15605,2.188756396689465,339.84089914475896,Champions,United Kingdom
15606,4.00547062186839,1141.2290263735247,Loyal Customers,United Kingdom
15607,3.4837006215315727,613.5784776074397,At Risk,United Kingdom
15608,,,Potential,United Kingdom
15611,5.482400022822707,601.3498269497942,Loyal Customers,United Kingdom
15613,0.49672827947738185,-9.910843597354845,Lost,United Kingdom
15614,1.554371360626788,1501.444641587584,At Risk,United Kingdom
15615,8.465177321785731,4262.916469765011,Loyal Customers,United Kingdom
15616,,,Lost,United Kingdom
15617,2.419263725218677,803.8022634568829,Loyal Customers,United Kingdom
15620,,,Potential,United Kingdom
15622,2.4935581480552784,1699.1528845650955,At Risk,United Kingdom
15623,2.8389428910602743,862.9561391790355,Loyal Customers,United Kingdom
15625,3.525589592911884,1066.8543558199215,Champions,United Kingdom
15626,,,Lost,United Kingdom
15627,inf,,Lost,United Kingdom
15628,3.69028647878018,1138.8373443839935,Champions,United Kingdom
15629,2.1660596261528853,1226.1563142395387,At Risk,United Kingdom
15630,0.4485936343537966,-8.950449435911183,Lost,United Kingdom
15631,0.45116536642569355,-9.001761260487969,Lost,United Kingdom
15633,5.292489424601188,1800.5525423911818,At Risk,United Kingdom
15634,,,Potential,United Kingdom
15635,,,Potential,United Kingdom
15636,inf,,Lost,United Kingdom
15637,1.61859474305827,160.05836225126257,Loyal Customers,United Kingdom
15638,2.768989450109247,1428.2323141627369,Champions,United Kingdom
15639,inf,,Lost,United Kingdom
15640,4.532425341060835,4452.093415985487,Champions,United Kingdom
15641,3.22234287624152,1510.6892863474495,Loyal Customers,United Kingdom
15642,0.36111136277975914,-7.204981849439522,Lost,United Kingdom
15645,inf,,Potential,United Kingdom
15646,4.4272953258836845,1030.3305634270237,Loyal Customers,United Kingdom
15647,,,Potential,United Kingdom
15649,5.5121279003524455,2393.9245158664535,Loyal Customers,United Kingdom
15650,inf,,Lost,United Kingdom
15651,inf,,Lost,United Kingdom
15652,3.6348258190009006,1208.6488072364757,Loyal Customers,United Kingdom
15658,1.5747368233574268,582.662609274382,Loyal Customers,United Kingdom
15659,inf,,Potential,United Kingdom
15660,3.2660600740300083,599.6277594003425,Champions,United Kingdom
15661,3.711919179184264,437.755745684507,Champions,United Kingdom
15662,inf,,Lost,United Kingdom
15664,1.4539103912180864,354.9665165292807,At Risk,United Kingdom
15665,1.513450696355989,950.5372827276842,Loyal Customers,United Kingdom
15666,inf,,Lost,United Kingdom
15670,0.5987705015340489,-11.946814861552273,Lost,United Kingdom
15672,0.3644560318403742,-7.271715501043863,Lost,United Kingdom
15673,2.4246496253542693,1715.2353428797983,At Risk,United Kingdom
15674,3.237061307686344,1852.6811927691492,Loyal Customers,United Kingdom
15675,,,Potential,United Kingdom
15677,inf,,Lost,United Kingdom
15678,inf,,Potential,United Kingdom
15680,3.193303929798602,1295.6559184979108,Champions,United Kingdom
15681,3.903774426388681,899.6410175666975,Champions,United Kingdom
15682,inf,,Lost,United Kingdom
15683,0.8750774872429333,-17.45975912777863,Lost,United Kingdom
15684,1.1709364102349984,42.317542797070196,At Risk,United Kingdom
15685,,,Lost,United Kingdom
15686,,,Lost,United Kingdom
15688,,,Lost,United Kingdom
15689,0.4859920216982259,-9.696631167609452,Lost,United Kingdom
15691,1.1762604821762235,172.23953406221318,Loyal Customers,United Kingdom
15693,0.43020186469740823,-8.58349236889092,Lost,United Kingdom
15694,4.8702810095246285,1728.7120942049023,Champions,United Kingdom
15695,inf,,Lost,United Kingdom
15696,2.2447541576809744,573.4657477128727,At Risk,United Kingdom
15697,0.397599698668485,-7.933006012874289,Lost,United Kingdom
15698,0.4757100507613533,-9.491482779571012,Lost,United Kingdom
15702,inf,,Lost,Nigeria
15704,inf,,Lost,United Kingdom
15708,3.9236784614389544,1375.8069947609376,Loyal Customers,United Kingdom
15709,0.5319852190444367,-10.614298641505163,Lost,United Kingdom
15710,,,Potential,United Kingdom
15711,inf,,Lost,United Kingdom
15712,2.781508642636038,991.1744082338477,Champions,United Kingdom
15713,1.2036239689761938,263.9560091072163,Loyal Customers,United Kingdom
15714,1.9758113134664894,197.43128924060798,At Risk,United Kingdom
15715,1.5877612615088348,253.8389490545034,At Risk,United Kingdom
15716,3.229685323217334,789.8408437525933,Champions,United Kingdom
15717,2.3334811210451196,308.87779383733715,At Risk,United Kingdom
15718,0.6375784679793697,-12.72112085873777,Lost,United Kingdom
15719,7.232297241843325,1993.8138191487062,Champions,United Kingdom
15720,0.6127569272041954,-12.225875432552368,Lost,United Kingdom
15722,2.52950236643158,1630.4195915597227,At Risk,United Kingdom
15723,1.8421513093235575,495.16114750131703,Loyal Customers,United Kingdom
15724,,,Potential,United Kingdom
15726,,,Potential,United Kingdom
15727,3.1657883114787793,1743.1966903155162,Loyal Customers,United Kingdom
15728,inf,,Potential,United Kingdom
15729,inf,,Potential,United Kingdom
15730,inf,,Potential,United Kingdom
15731,0.6056829815279227,-12.084734345744328,Lost,United Kingdom
15732,3.7313146967585227,612.8609256860694,Champions,United Kingdom
15734,inf,,Lost,United Kingdom
15735,,,Lost,United Kingdom
15736,,,Lost,United Kingdom
15738,9.446493633141506,3462.894314004376,Champions,United Kingdom
15741,inf,,Lost,United Kingdom
15742,0.48300924020762953,-9.637117984930406,Lost,United Kingdom
15747,2.664371613669889,728.9802996123898,Champions,United Kingdom
15748,,,Lost,United Kingdom
15750,4.39997722416597,1779.6332868482043,Champions,United Kingdom
15751,2.813126397428468,515.711405942443,At Risk,United Kingdom
15752,3.157451855092271,1601.2058910367195,Loyal Customers,United Kingdom
15754,2.9220727191712323,680.2215268157556,At Risk,United Kingdom
15755,4.429850448213097,1447.8252154540994,Champions,United Kingdom
15757,2.7471130000743984,1598.424452665327,Loyal Customers,United Kingdom
15759,1.571189039956383,245.04786274834862,At Risk,United Kingdom
15760,0.467237040985382,-9.322427225140204,Lost,Norway
15761,,,Lost,United Kingdom
15764,inf,,Lost,United Kingdom
15765,0.4221254478166543,-8.42234973248535,Lost,United Kingdom
15766,inf,,Lost,United Kingdom
15768,12.142291646258748,5891.665018260189,At Risk,United Kingdom
15769,7.812530145315393,12903.186504190524,Champions,United Kingdom
15770,0.49361267692430744,-9.84868033649213,Lost,United Kingdom
15771,1.2939262472283548,475.76755890980843,At Risk,United Kingdom
15772,,,Lost,United Kingdom
15773,,,Potential,United Kingdom
15774,2.417967664485285,509.8271393059607,At Risk,United Kingdom
15775,0.4658541304655203,-9.29483505767612,Lost,United Kingdom
15777,1.8823634443355228,708.0001535426833,Loyal Customers,United Kingdom
15778,,,Lost,United Kingdom
15779,inf,,Lost,United Kingdom
15782,,,Lost,United Kingdom
15784,inf,,Lost,United Kingdom
15785,3.289651863853892,1546.9438905704856,Champions,United Kingdom
15786,inf,,Potential,United Kingdom
15788,0.7325334977549315,-14.615686736641683,Lost,United Kingdom
15789,2.114185596480335,890.2214714972856,At Risk,United Kingdom
15791,1.4873465910571468,1333.4160870858466,At Risk,United Kingdom
15792,inf,,Potential,United Kingdom
15793,1.9722743518710704,571.0882959358003,Champions,United Kingdom
15794,inf,,Lost,United Kingdom
15795,2.664371613669889,672.6424764874787,At Risk,United Kingdom
15796,4.917106724280678,1395.2435753361863,Champions,United Kingdom
15797,inf,,Lost,United Kingdom
15798,1.3339585151515396,828.9067781773696,At Risk,United Kingdom
15799,,,Lost,United Kingdom
15800,inf,,At Risk,United Kingdom
15803,1.3513792583651345,654.2420734445344,At Risk,United Kingdom
15805,3.6648867338204343,1812.7077965190604,Loyal Customers,United Kingdom
15807,inf,,Potential,United Kingdom
15808,7.232297241843325,5723.032843937167,Champions,United Kingdom
15809,inf,,Lost,United Kingdom
15810,1.835904406551406,814.7752445965601,Loyal Customers,United Kingdom
15811,inf,,Potential,United Kingdom
15812,2.871887583654989,1483.12362260882,At Risk,United Kingdom
15814,inf,,Potential,United Kingdom
15816,0.6324545774493252,-12.618887747092373,Lost,United Kingdom
15817,2.0707015032007936,2044.925513790403,At Risk,United Kingdom
15818,0.5337893845014936,-10.65029579006182,Lost,United Kingdom
15819,2.064125704034358,1064.820750654184,At Risk,United Kingdom
15822,1.5854769609892851,262.5256585958148,At Risk,United Kingdom
15823,1.1816331907715154,56.00868932079156,Loyal Customers,United Kingdom
15824,inf,,Lost,United Kingdom
15826,0.5726294998399912,-11.425243229793004,Lost,United Kingdom
15827,5.2533294367553625,812.6605369585068,Champions,United Kingdom
15828,,,Potential,United Kingdom
15833,0.35460287257468953,-7.075122867894869,Lost,United Kingdom
15834,inf,,Loyal Customers,United Kingdom
15837,0.8203466571801862,-16.36775627809994,Lost,United Kingdom
15838,6.21400182524621,17381.13576601409,Champions,United Kingdom
15841,2.0129990483001143,626.6459571207196,Loyal Customers,United Kingdom
15842,inf,,Potential,United Kingdom
15845,1.330528125249526,353.9945698560435,At Risk,United Kingdom
15846,,,Potential,United Kingdom
15847,1.4873465910571468,280.822575285904,At Risk,United Kingdom
15848,0.4800628490805556,-9.578330871646282,Lost,United Kingdom
15850,1.6111162229560454,395.18779797523814,Loyal Customers,United Kingdom
15851,0.675910115741718,-13.485923229565602,Lost,United Kingdom
15852,0.675910115741718,-13.485923229565602,Lost,United Kingdom
15854,3.6648867338204343,914.3467538969899,Champions,United Kingdom
15855,0.8607213628445155,-17.173322237721585,Lost,United Kingdom
15856,9.703625148666136,6933.786076320013,Champions,United Kingdom
15857,,,Lost,United Kingdom
15858,3.6648867338204343,1030.2206625875256,Champions,United Kingdom
15859,,,Lost,United Kingdom
15860,4.040775833867641,587.0311773091486,Champions,United Kingdom
15861,1.8026852438726768,509.6935330202766,At Risk,United Kingdom
15862,2.885280552021511,725.7385152586602,Champions,United Kingdom
15863,1.206430502531587,97.55822856576421,At Risk,United Kingdom
15864,,,Potential,United Kingdom
15865,inf,,Potential,United Kingdom
15867,6.616409995671046,1995.7642344364715,Champions,United Kingdom
15868,0.5429969365264201,-10.834007110322396,Lost,United Kingdom
15869,0.47285177444333826,-9.434453754415298,Lost,United Kingdom
15870,inf,,Loyal Customers,United Kingdom
15871,,,Lost,United Kingdom
15872,inf,,Potential,United Kingdom
15873,inf,,At Risk,United Kingdom
15874,4.357804340072215,2990.353360431311,Loyal Customers,United Kingdom
15875,0.4460510548721177,-8.899719270913783,Lost,United Kingdom
15876,inf,,Potential,United Kingdom
15878,inf,,Lost,United Kingdom
15879,1.6261430149040674,571.7709064341869,Loyal Customers,United Kingdom
15880,,,Potential,United Kingdom
15882,2.0129990483001143,407.72187389379684,Champions,United Kingdom
15884,inf,,Lost,United Kingdom
15885,5.426722059639116,698.8573022606142,Loyal Customers,United Kingdom
15886,inf,,Loyal Customers,United Kingdom
15887,1.9758113134664894,616.2639525554888,Loyal Customers,United Kingdom
15888,inf,,Potential,United Kingdom
15889,2.8389428910602743,506.04333281687116,Champions,United Kingdom
15890,1.6643746471610679,243.49350123788562,Loyal Customers,United Kingdom
15892,0.41875621578765243,-8.355125994554083,Lost,United Kingdom
15893,0.8378133854380362,-16.71625669386685,Lost,United Kingdom
15894,,,Potential,United Kingdom
15898,8.640373299063334,1601.9635244805615,Champions,United Kingdom
15899,,,Potential,United Kingdom
15900,1.9243703300530302,424.912231658165,Loyal Customers,United Kingdom
15901,2.0707015032007936,152.8442426446367,At Risk,United Kingdom
15902,,,Potential,United Kingdom
15903,2.188756396689465,2088.692465772383,Champions,United Kingdom
15905,0.6299233921397995,-12.568384921392523,Lost,United Kingdom
15906,3.2983511328632598,1524.75454833277,Loyal Customers,United Kingdom
15908,inf,,Lost,United Kingdom
15910,3.1416750612161417,702.9647943912097,Loyal Customers,United Kingdom
15911,2.8324444464754794,675.9838776588914,At Risk,United Kingdom
15912,1.6000271269200335,206.9141445715541,At Risk,United Kingdom
15913,0.6534606885524281,-13.038006791312183,Lost,United Kingdom
15914,,,Potential,United Kingdom
15915,,,Potential,United Kingdom
15916,2.4259709696801948,727.7746335885886,Champions,United Kingdom
15917,1.1656603174958295,206.60894021734086,At Risk,United Kingdom
15918,0.4658541304655203,-9.29483505767612,Lost,United Kingdom
15919,,,Potential,United Kingdom
15920,1.6148468246065324,158.1406299988388,At Risk,United Kingdom
15921,1.491634560897505,292.0806540367966,Loyal Customers,United Kingdom
15922,,,Potential,United Kingdom
15923,,,Potential,United Kingdom
15924,0.3594619440055481,-7.172072244383523,Lost,United Kingdom
15926,0.6324545774493252,-12.618887747092373,Lost,United Kingdom
15927,0.4447905428837898,-8.874569228757831,Lost,United Kingdom
15928,0.4337585749069337,-8.654456717135417,Lost,United Kingdom
15929,0.4485936343537966,-8.950449435911183,Lost,United Kingdom
15931,,,Lost,United Kingdom
15934,inf,,Potential,United Kingdom
15936,inf,,Potential,United Kingdom
15938,2.6530570455582834,201.20569180676156,At Risk,United Kingdom
15939,,,Potential,United Kingdom
15941,0.457725577367718,-9.132652186771583,Lost,United Kingdom
15943,inf,,Lost,United Kingdom
15944,1.1952821717912185,794.4461937579972,Loyal Customers,United Kingdom
15945,1.5676572064885868,281.6583415904166,Loyal Customers,United Kingdom
15946,inf,,At Risk,United Kingdom
15948,,,Lost,United Kingdom
15950,2.7191849133336095,2647.859193116133,Champions,United Kingdom
15951,,,Potential,United Kingdom
15953,4.419847737215505,713.4720569873347,Champions,United Kingdom
15954,0.5319852190444367,-10.614298641505163,Lost,United Kingdom
15955,4.426574669884934,2107.7782686488413,Champions,United Kingdom
15956,inf,,Lost,United Kingdom
15957,,,Lost,United Kingdom
15958,2.014271427432295,331.7596492530011,Loyal Customers,United Kingdom
15959,0.40475693319343564,-8.075808899073973,At Risk,United Kingdom
15960,4.915912141575454,426.7449731655273,Loyal Customers,United Kingdom
15961,,,Potential,United Kingdom
15962,,,Lost,United Kingdom
15964,0.42554933598515543,-8.490663983021982,Lost,United Kingdom
15965,3.6069589046846255,891.42820895354,Champions,United Kingdom
15966,,,Lost,United Kingdom
15967,3.5907429334010033,1094.9590541606658,Champions,United Kingdom
15968,,,Potential,United Kingdom
15969,inf,,Lost,United Kingdom
15970,0.5162803423972098,-10.300951118126429,Lost,United Kingdom
15971,2.414890060920419,736.9476589011965,Loyal Customers,United Kingdom
15972,2.272647041147836,837.4101041135372,At Risk,United Kingdom
15973,3.8081614727561313,1350.4554209889643,Loyal Customers,United Kingdom
15976,2.704499800639489,1035.4947847697629,Loyal Customers,United Kingdom
15978,inf,,Lost,United Kingdom
15979,0.5095941802389018,-10.16754718250339,Lost,United Kingdom
15980,inf,,At Risk,United Kingdom
15981,7.089764613051242,3230.276827394823,Loyal Customers,United Kingdom
15982,0.5046921148643987,-10.069739980381085,Lost,United Kingdom
15983,2.4039099186154047,1058.2797244651736,Champions,United Kingdom
15984,6.423062951078372,2346.2304576308297,Champions,United Kingdom
15985,2.6035347637792916,969.7561724412021,At Risk,United Kingdom
15986,,,Potential,United Kingdom
15987,inf,,Potential,United Kingdom
15988,inf,,Lost,United Kingdom
15989,inf,,Potential,United Kingdom
15990,2.465530010884698,637.2677493010707,At Risk,United Kingdom
15991,0.6534606885524281,-13.038006791312183,Lost,United Kingdom
15992,inf,,Potential,United Kingdom
15994,inf,,Potential,United Kingdom
15995,,,Potential,United Kingdom
15996,inf,,Potential,United Kingdom
15998,3.995360078783489,1977.8007253939766,Loyal Customers,United Kingdom
15999,0.35620790074044084,-7.107146780720704,Lost,United Kingdom
16001,,,Potential,United Kingdom
16002,0.4742766062180421,-9.46288234496482,Lost,United Kingdom
16003,1.5747368233574268,1343.9388608288975,Champions,United Kingdom
16004,1.7888136320317423,1037.6371443846613,At Risk,United Kingdom
16005,6.740801993702012,2103.937079119237,Champions,United Kingdom
16006,,,Potential,United Kingdom
16007,2.0707015032007936,1115.035319685346,Loyal Customers,United Kingdom
16008,6.344962814480272,2614.766399364648,Champions,United Kingdom
16010,10.498417375790101,2104.428513804493,Champions,United Kingdom
16011,5.613828660313403,984.7228662718527,Champions,United Kingdom
16012,inf,,Potential,United Kingdom
16013,8.992260035047817,7958.079951271745,Champions,United Kingdom
16014,inf,,Potential,United Kingdom
16016,6.406061631042143,1650.897747924603,Loyal Customers,United Kingdom
16017,1.7015256859589727,442.32881663259855,Loyal Customers,United Kingdom
16018,inf,,Potential,United Kingdom
16019,5.782816133826964,5589.820887555531,Champions,United Kingdom
16021,inf,,Potential,United Kingdom
16024,,,Potential,United Kingdom
16027,3.926107825337522,486.1178692874937,At Risk,United Kingdom
16028,0.5214112489551183,-10.403324215268341,Lost,United Kingdom
